거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"26,000",,2002,2010,창신길,00140,00008,11110,01,0,4100453,창신동,0602,0001,11110,17400,1,MID그린(8동),2,19,11110-43,59.01,,602-1,11110,6,,
"24,500",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,2,20,11110-91,54.7,,703,11110,9,,
"34,500",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,2,23,11110-37,79.87,,702,11110,4,,
"41,950",,2003,2010,지봉로,00087,00000,11110,01,0,3005007,창신동,0023,0816,11110,17400,1,창신이수,2,25,11110-42,84.5,,23-816,11110,3,,
"37,000",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,2,26,11110-37,79.87,,702,11110,9,,
"22,800",,2002,2010,창신길,00140,00019,11110,01,0,4100453,창신동,0601,0001,11110,17400,1,MID그린(2동),2,26,11110-153,54.72,,601-1,11110,6,,
"52,800",,2004,2010,종로,00347,00000,11110,14,0,3100013,숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,2,1,11110-152,84.95,,76,11110,10,,
"57,250",,2004,2010,종로,00347,00000,11110,14,0,3100013,숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,2,17,11110-152,84.95,,76,11110,25,,
"37,700",,2008,2010,동망산길,00047,00000,11110,02,0,4100065,숭인동,0002,0001,11110,17500,1,종로센트레빌,2,19,11110-2224,59.92,,2-1,11110,4,,
"53,450",,2000,2010,통일로,00246,00020,11110,06,0,3000008,무악동,0082,0000,11110,18700,1,현대,2,2,11110-90,84.92,,82,11110,13,,
"61,500",,2008,2010,통일로18길,00009,00000,11110,01,0,4100482,무악동,0060,0000,11110,18700,1,인왕산아이파크,2,4,11110-2212,84.858,,60,11110,4,,
"68,000",,2008,2010,통일로18길,00009,00000,11110,01,0,4100482,무악동,0060,0000,11110,18700,1,인왕산아이파크,2,22,11110-2212,84.858,,60,11110,6,,
"77,700",,2008,2010,사직로8길,00004,00000,11110,03,0,4100135,사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),3,11,11110-2203,94.51,,9,11110,9,,
"41,300",,1983,2010,세종대로23길,00054,00000,11110,02,0,4100190,당주동,0100,0000,11110,11700,1,세종,3,20,11110-13,93.4,,100,11110,6,,
"138,500",,2003,2010,사직로8길,00020,00000,11110,05,0,4100135,내수동,0095,0000,11110,11800,1,경희궁파크팰리스,3,8,11110-107,146.39,,95,11110,6,,
"80,000",,2003,2010,사직로8길,00020,00000,11110,05,0,4100135,내수동,0095,0000,11110,11800,1,경희궁파크팰리스,3,22,11110-107,117.26,,95,11110,2,,
"59,452",,2008,2010,삼봉로,00095,00000,11110,04,0,3100006,견지동,0110,0000,11110,12900,1,대성스카이렉스,3,11,11110-2223,137.55,,110,11110,11,,
"84,878",,2008,2010,삼봉로,00095,00000,11110,04,0,3100006,견지동,0110,0000,11110,12900,1,대성스카이렉스,3,30,11110-2223,149.8,,110,11110,15,,
"40,000",,1998,2010,삼일대로32길,00036,00000,11110,02,0,4100147,익선동,0030,0006,11110,13300,1,운현신화타워,3,4,11110-16,90.13,,30-6,11110,8,,
"19,400",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,3,5,11110-102,48.54,,55,11110,3,,
"18,000",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,3,17,11110-102,36.08,,55,11110,9,,
"24,900",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,3,23,11110-102,48.54,,55,11110,9,,
"18,500",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,3,24,11110-102,46.64,,55,11110,2,,
"47,050",,2006,2010,종로,00183,00000,11110,09,0,3100013,인의동,0048,0002,11110,15700,1,효성쥬얼리시티,3,14,11110-2155,84.7,,48-2,11110,16,,
"29,300",,2004,2010,율곡로19길,00041,00006,11110,01,0,4100223,이화동,0009,0001,11110,16500,1,송림아마레스아파트,3,19,11110-121,84.42,,9-1,11110,4,,
"54,800",,1995,2010,창경궁로,00265,00000,11110,07,0,3005008,명륜2가,0004,0000,11110,17100,1,아남1,3,2,11110-25,84.9,,4,11110,17,,
"47,000",,1995,2010,창경궁로,00265,00000,11110,07,0,3005008,명륜2가,0004,0000,11110,17100,1,아남1,3,4,11110-25,84.9,,4,11110,1,,
"55,000",,1995,2010,창경궁로,00265,00000,11110,07,0,3005008,명륜2가,0004,0000,11110,17100,1,아남1,3,12,11110-25,84.9,,4,11110,12,,
"60,000",,1995,2010,창경궁로,00265,00000,11110,07,0,3005008,명륜2가,0004,0000,11110,17100,1,아남1,3,18,11110-25,84.9,,4,11110,9,,
"53,000",,1995,2010,창경궁로,00265,00000,11110,07,0,3005008,명륜2가,0004,0000,11110,17100,1,아남1,3,23,11110-25,84.9,,4,11110,16,,
"25,000",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,3,2,11110-91,64.66,,703,11110,1,,
"21,000",,1970,2010,종로44길,00014,00000,11110,01,0,4100341,창신동,0436,0041,11110,17400,1,동문상가,3,3,11110-33,56.69,,436-41,11110,5,,
"34,900",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,3,3,11110-37,79.87,,702,11110,11,,
"50,000",,1999,2010,지봉로5길,00007,00000,11110,01,0,4100390,창신동,0232,0000,11110,17400,1,두산,3,4,11110-34,84.9,,232,11110,7,,
"26,500",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,3,5,11110-91,64.66,,703,11110,7,,
"23,300",,2002,2010,창신길,00140,00019,11110,01,0,4100453,창신동,0601,0001,11110,17400,1,MID그린(2동),3,7,11110-153,59.47,,601-1,11110,4,,
"38,500",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,3,10,11110-37,79.87,,702,11110,13,,
"39,000",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,3,13,11110-37,79.87,,702,11110,5,,
"26,000",,1966,2010,지봉로,00025,00000,11110,01,0,3005007,창신동,0328,0017,11110,17400,1,동대문,3,16,11110-30,28.8,,328-17,11110,5,,
"21,000",,1970,2010,종로44길,00014,00000,11110,01,0,4100341,창신동,0436,0041,11110,17400,1,동문상가,3,20,11110-33,56.69,,436-41,11110,5,,
"27,000",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,3,20,11110-91,64.66,,703,11110,12,,
"60,000",,2003,2010,지봉로,00087,00000,11110,01,0,3005007,창신동,0023,0816,11110,17400,1,창신이수,3,20,11110-42,120.84,,23-816,11110,9,,
"22,500",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,3,22,11110-91,54.7,,703,11110,10,,
"25,100",,1966,2010,지봉로,00025,00000,11110,01,0,3005007,창신동,0328,0017,11110,17400,1,동대문,3,23,11110-30,28.8,,328-17,11110,5,,
"24,100",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,3,26,11110-91,54.7,,703,11110,8,,
"64,500",,2004,2010,종로,00347,00000,11110,14,0,3100013,숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,3,2,11110-152,112.54,,76,11110,10,,
"51,000",,2008,2010,동망산길,00047,00000,11110,02,0,4100065,숭인동,0002,0001,11110,17500,1,종로센트레빌,3,16,11110-2224,84.92,,2-1,11110,7,,
"64,500",,2008,2010,동망산길,00047,00000,11110,02,0,4100065,숭인동,0002,0001,11110,17500,1,종로센트레빌,3,27,11110-2224,114.67,,2-1,11110,10,,
"20,500",,1971,2010,사직로,00021,00000,11110,07,0,3100005,행촌동,0041,0001,11110,18100,1,대성아파트,3,20,11110-52,94.94,,41-1,11110,5,,
"15,000",,1997,2010,평창문화로,00019,00000,11110,01,0,3100023,평창동,0595,0000,11110,18300,1,갑을아파트,3,2,11110-68,64.88,,595,11110,13,,
"9,800",,1997,2010,평창문화로,00019,00000,11110,01,0,3100023,평창동,0595,0000,11110,18300,1,갑을아파트,3,5,11110-68,30.55,,595,11110,12,,
"39,000",,1998,2010,,,,,,,,평창동,0596,0000,11110,18300,1,삼성,3,18,11110-73,84.93,,596,11110,6,,
"59,500",,2001,2010,평창문화로,00140,00000,11110,01,0,3100023,평창동,0072,0000,11110,18300,1,롯데낙천대,3,19,11110-71,110.53,,72,11110,2,,
"122,000",,2004,2010,평창문화로,00118,00000,11110,01,0,3100023,평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,3,29,11110-146,209.98,,45,11110,2,,
"29,000",,2004,2010,창의문로,00166,00000,11110,03,0,3100014,부암동,0218,0001,11110,18400,1,부암스카이뷰,3,9,11110-150,76.65,,218-1,11110,4,,
"50,490",,2000,2010,통일로,00246,00020,11110,06,0,3000008,무악동,0082,0000,11110,18700,1,현대,3,7,11110-90,84.92,,82,11110,3,,
"64,000",,2008,2010,통일로18길,00009,00000,11110,01,0,4100482,무악동,0060,0000,11110,18700,1,인왕산아이파크,3,11,11110-2212,84.858,,60,11110,9,,
"53,500",,2000,2010,통일로,00246,00020,11110,06,0,3000008,무악동,0082,0000,11110,18700,1,현대,3,17,11110-90,84.92,,82,11110,12,,
"49,980",,2000,2010,통일로,00246,00020,11110,06,0,3000008,무악동,0082,0000,11110,18700,1,현대,3,22,11110-90,84.92,,82,11110,14,,
"54,680",,2000,2010,통일로,00246,00020,11110,06,0,3000008,무악동,0082,0000,11110,18700,1,현대,3,30,11110-90,84.92,,82,11110,13,,
"87,000",,2008,2010,사직로8길,00004,00000,11110,03,0,4100135,사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,3,11110-2203,126.34,,9,11110,3,,
"125,000",,2008,2010,사직로8길,00004,00000,11110,03,0,4100135,사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),4,27,11110-2203,147.31,,9,11110,8,,
"47,500",,1983,2010,세종대로23길,00054,00000,11110,02,0,4100190,당주동,0100,0000,11110,11700,1,세종,4,13,11110-13,104.73,,100,11110,5,,
"46,500",,1983,2010,세종대로23길,00054,00000,11110,02,0,4100190,당주동,0100,0000,11110,11700,1,세종,4,27,11110-13,104.73,,100,11110,2,,
"102,000",,2003,2010,사직로8길,00020,00000,11110,05,0,4100135,내수동,0095,0000,11110,11800,1,경희궁파크팰리스,4,9,11110-107,117.26,,95,11110,10,,
"84,900",,2003,2010,사직로8길,00020,00000,11110,05,0,4100135,내수동,0095,0000,11110,11800,1,경희궁파크팰리스,4,21,11110-107,117.26,,95,11110,16,,
"18,000",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,4,10,11110-102,43.98,,55,11110,5,,
"36,000",,1998,2010,삼일대로32길,00036,00000,11110,02,0,4100147,익선동,0030,0006,11110,13300,1,운현신화타워,4,30,11110-16,78.23,,30-6,11110,15,,
"32,000",,1996,2010,혜화로3길,00033,00000,11110,02,0,4100545,명륜2가,0236,0000,11110,17100,1,아남2,4,1,11110-92,59.4,,236,11110,5,,
"58,300",,1995,2010,창경궁로,00265,00000,11110,07,0,3005008,명륜2가,0004,0000,11110,17100,1,아남1,4,26,11110-25,84.9,,4,11110,14,,
"22,000",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,4,4,11110-91,54.7,,703,11110,1,,
"27,400",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,4,6,11110-37,54.7,,702,11110,4,,
"24,500",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,4,16,11110-91,64.66,,703,11110,14,,
"9,000",,1999,2010,낙산성곽동길,00035,00001,11110,01,0,4100023,창신동,0627,0120,11110,17400,1,(627-120),4,19,11110-217,45.04,,627-120,11110,3,,
"31,200",,1999,2010,지봉로5길,00007,00000,11110,01,0,4100390,창신동,0232,0000,11110,17400,1,두산,4,20,11110-34,59.95,,232,11110,9,,
"25,000",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,4,29,11110-37,54.7,,702,11110,3,,
"38,300",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,4,30,11110-37,79.87,,702,11110,9,,
"19,200",,1997,2010,숭인동1나길,00011,00007,11110,01,0,4100201,숭인동,0888,0000,11110,17500,1,오성,4,2,11110-49,56.66,,888,11110,1,,
"18,500",,1998,2010,숭인동길,00083,00015,11110,01,0,4100204,숭인동,0473,0000,11110,17500,1,하림빌라트,4,3,11110-131,47.63,,473,11110,2,,
"55,000",,2009,2010,숭인동길,00021,00000,11110,01,0,4100204,숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,4,3,11110-2234,84.9478,,766,11110,5,,
"55,500",,2004,2010,종로,00347,00000,11110,14,0,3100013,숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,4,10,11110-152,84.95,,76,11110,28,,
"55,500",,2004,2010,종로,00347,00000,11110,14,0,3100013,숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,4,19,11110-152,84.95,,76,11110,29,,
"36,000",,2008,2010,동망산길,00047,00000,11110,02,0,4100065,숭인동,0002,0001,11110,17500,1,종로센트레빌,4,22,11110-2224,59.92,,2-1,11110,6,,
"52,300",,2008,2010,동망산길,00047,00000,11110,02,0,4100065,숭인동,0002,0001,11110,17500,1,종로센트레빌,4,24,11110-2224,84.92,,2-1,11110,9,,
"42,000",,2009,2010,숭인동길,00021,00000,11110,01,0,4100204,숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,4,24,11110-2234,84.9478,,766,11110,12,,
"40,000",,2005,2010,진흥로22나길,00018,00000,11110,01,0,4100397,구기동,0095,0001,11110,18200,1,렉스팰리스,4,13,11110-2071,140.56,,95-1,11110,2,,
"40,000",,2005,2010,진흥로22나길,00018,00000,11110,01,0,4100397,구기동,0095,0001,11110,18200,1,렉스팰리스,4,30,11110-2071,140.56,,95-1,11110,2,,
"26,400",,1998,2010,평창문화로,00172,00000,11110,00,,3100023,평창동,0596,0000,11110,18300,1,삼성,4,11,11110-73,59.97,,596,11110,11,,
"96,500",,2004,2010,평창문화로,00118,00000,11110,01,0,3100023,평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,4,24,11110-146,155.97,,45,11110,3,,
"101,000",,2003,2010,사직로8길,00020,00000,11110,05,0,4100135,내수동,0095,0000,11110,11800,1,경희궁파크팰리스,5,8,11110-107,146.33,,95,11110,14,,
"17,750",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,12,11110-102,36.08,,55,11110,7,,
"18,000",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,25,11110-102,48.54,,55,11110,4,,
"19,800",,2003,2010,돈화문로11가길,00059,00000,11110,03,0,4100050,익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,28,11110-102,43.98,,55,11110,6,,
"56,500",,1995,2010,창경궁로,00265,00000,11110,07,0,3005008,명륜2가,0004,0000,11110,17100,1,아남1,5,10,11110-25,84.8,,4,11110,18,,
"32,000",,1999,2010,지봉로5길,00007,00000,11110,01,0,4100390,창신동,0232,0000,11110,17400,1,두산,5,1,11110-34,59.95,,232,11110,15,,
"35,000",,1973,2010,창신길,00020,00000,11110,01,0,4100453,창신동,0578,0005,11110,17400,1,동대문맨션,5,14,11110-31,98.91,,578-5,11110,3,,
"35,400",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,5,14,11110-37,79.87,,702,11110,7,,
"36,000",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,5,20,11110-91,79.87,,703,11110,9,,
"32,200",,1999,2010,지봉로5길,00007,00000,11110,01,0,4100390,창신동,0232,0000,11110,17400,1,두산,5,22,11110-34,59.95,,232,11110,2,,
"35,000",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,5,28,11110-37,79.87,,702,11110,7,,
"66,000",,2004,2010,종로,00347,00000,11110,14,0,3100013,숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,5,8,11110-152,112.54,,76,11110,17,,
"34,500",,1979,2010,청계천로,00391,00000,11110,08,0,3100021,숭인동,0204,0011,11110,17500,1,숭인상가,5,11,11110-48,78.75,,204-11,11110,7,,
"65,000",,2004,2010,종로,00347,00000,11110,14,0,3100013,숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,5,18,11110-152,112.54,,76,11110,8,,
"15,300",,1997,2010,숭인동1길,00031,00000,11110,01,0,4100200,숭인동,0181,0121,11110,17500,1,도시그린빌라,5,22,11110-44,44.4,,181-121,11110,3,,
"45,000",,2006,2010,창의문로10길,00029,00000,11110,01,0,4100454,부암동,0235,0002,11110,18400,1,별빛고운,5,31,11110-2132,119.1,,235-2,11110,4,,
"83,500",,2008,2010,통일로18길,00009,00000,11110,01,0,4100482,무악동,0060,0000,11110,18700,1,인왕산아이파크,5,10,11110-2212,114.931,,60,11110,6,,
"85,000",,2008,2010,통일로18길,00009,00000,11110,01,0,4100482,무악동,0060,0000,11110,18700,1,인왕산아이파크,5,26,11110-2212,114.931,,60,11110,5,,
"120,500",,2008,2010,사직로8길,00004,00000,11110,03,0,4100135,사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),6,1,11110-2203,151.81,,9,11110,9,,
"110,000",,2008,2010,사직로8길,00004,00000,11110,03,0,4100135,사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),6,22,11110-2203,147.31,,9,11110,13,,
"21,000",,2005,2010,율곡로2길,00007,00000,11110,01,0,4100234,수송동,0085,0000,11110,12400,1,로얄팰리스스위트,6,15,11110-205,29.31,,85,11110,12,,
"77,992",,2008,2010,삼봉로,00095,00000,11110,04,0,3100006,견지동,0110,0000,11110,12900,1,대성스카이렉스,6,15,11110-2223,137.55,,110,11110,11,,
"25,000",,2003,2010,성균관로14길,00019,00000,11110,01,0,4100166,명륜1가,0033,0085,11110,17000,1,리치캐슬아파트,6,25,11110-128,71.31,,33-85,11110,2,,
"45,000",,2006,2010,지봉로,00081,00000,11110,01,0,3005007,창신동,0023,0076,11110,17400,1,브라운스톤창신,6,1,11110-2150,84.81,,23-76,11110,14,,
"33,000",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,6,5,11110-91,79.87,,703,11110,12,,
"25,000",,1999,2010,지봉로5길,00007,00000,11110,01,0,4100390,창신동,0232,0000,11110,17400,1,두산,6,13,11110-34,59.95,,232,11110,6,,
"25,700",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,6,13,11110-37,54.7,,702,11110,4,,
"35,800",,1999,2010,지봉로5길,00007,00000,11110,01,0,4100390,창신동,0232,0000,11110,17400,1,두산,6,15,11110-34,59.95,,232,11110,8,,
"32,000",,1993,2010,낙산길,00198,00000,11110,02,0,4100020,창신동,0703,0000,11110,17400,1,창신쌍용2,6,21,11110-91,79.87,,703,11110,6,,
"27,500",,1992,2010,동망산길,00019,00000,11110,01,0,4100065,창신동,0702,0000,11110,17400,1,창신쌍용1,6,29,11110-37,54.7,,702,11110,8,,
